station_ID,year, gear_time,depth_m,gear_lat,gear_long,agv_GT10um ,avg_LT10um,avg_totalchla,avg_ratio
20160309037,2016,9/4/16 0:38,104,55.003,-164.994,0.301,NA,2.293,0.12
20160309038,2016,9/7/16 15:41,134,55.992,-167.015,0.026,NA,0.395,0.06
20160309039,2016,9/7/16 23:31,105,56.499,-167.003,0.036,NA,0.398,0.07
20160309040,2016,9/8/16 3:10,74,56.996,-167.007,0.092,NA,0.633,0.19
20160309041,2016,9/8/16 12:31,70,57.482,-167.005,0.050,NA,0.625,0.24
20160309042,2016,9/8/16 16:08,63,57.994,-167.007,0.055,NA,0.523,0.33
20160309044,2016,9/9/16 1:15,46,58.494,-167.998,0.356,NA,1.639,0.33
20160309045,2016,9/9/16 4:24,37,58.979,-167.008,1.318,NA,2.231,0.60
20160309046,2016,9/9/16 11:17,41,59.002,-167.998,0.943,NA,2.488,0.51
20160309047,2016,9/9/16 14:11,54,58.494,-168.000,0.252,NA,1.090,0.44
20160309048,2016,9/9/16 20:49,68,58.007,-167.999,0.103,NA,0.545,0.34
20160309049,2016,9/9/16 23:59,71,57.501,-167.999,0.036,NA,0.704,0.11
20160309050,2016,9/10/16 11:45,78,57.008,-168.009,0.048,NA,0.434,0.17
20160309051,2016,9/10/16 12:06,137,56.007,-168.000,0.111,NA,0.564,0.16
20160309052,2016,9/10/16 15:38,116,56.504,-168.019,0.016,NA,0.523,0.03
20160309053,2016,9/10/16 22:56,104,56.505,-169.135,0.047,NA,0.525,0.07
20160309054,2016,9/11/16 10:37,80,57.007,-169.003,0.075,NA,0.478,0.35
20160309055,2016,9/11/16 8:32,70,57.497,-169.001,0.132,NA,1.210,0.17
20160309056,2016,9/11/16 11:54,72,58.002,-170.084,0.029,NA,0.443,0.05
20160309057,2016,9/11/16 18:21,88,58.001,-171.010,0.209,NA,0.748,0.31
20160309058,2016,9/11/16 21:58,103,58.002,-172.005,0.064,NA,0.707,0.07
20160309059,2016,9/12/16 1:51,99,58.503,-172.004,0.210,NA,0.512,0.37
20160309060,2016,9/12/16 10:43,83,58.503,-171.011,0.051,NA,0.441,0.14
20160309061,2016,9/12/16 14:47,77,58.990,-170.990,0.216,NA,0.871,0.18
20160309062,2016,9/12/16 22:57,66,59.004,-170.001,0.409,NA,1.180,0.41
20160309063,2016,9/13/16 2:43,60,59.497,-169.998,0.725,NA,1.430,0.50
20160309064,2016,9/13/16 10:04,44,59.500,-169.000,1.066,NA,2.072,0.45
20160309065,2016,9/13/16 13:16,52,59.002,-168.985,0.461,NA,1.883,0.50
20160309066,2016,9/13/16 21:41,65,58.504,-169.004,0.306,NA,1.016,0.39
20160309068,2016,9/14/16 3:45,70,58.501,-169.999,0.164,NA,1.242,0.21
20160309069,2016,9/15/16 13:55,101,56.505,-169.998,0.054,NA,0.568,0.08
20160309070,2016,9/15/16 21:03,67,57.001,-170.010,0.894,NA,1.727,0.50
20160309071,2016,9/16/16 0:21,102,56.996,-171.001,0.030,NA,0.214,0.57
20160309072,2016,9/17/16 1:48,68,57.502,-170.005,0.875,NA,1.417,0.50
20160309073,2016,9/17/16 10:24,87,57.497,-170.994,0.363,NA,1.603,0.19
20160309074,2016,9/18/16 6:32,71,57.994,-169.011,0.168,NA,1.220,0.25
20160310005,2016,9/25/16 22:15,75,56.665,-163.871,0.347,0.504,NA,NA
20160310008,2016,9/27/16 18:51,68,57.018,-164.218,1.500,0.653,NA,NA
20160310009,2016,9/27/16 20:35,73,56.765,-164.340,0.401,0.973,NA,NA
20160310022,2016,9/28/16 16:50,71,57.503,-167.975,0.349,0.950,NA,NA
20160310023,2016,9/28/16 19:30,70,57.523,-168.617,0.518,1.148,NA,NA
20160310033,2016,9/29/16 17:17,67,59.248,-170.406,0.879,0.937,NA,NA
20160310034,2016,9/29/16 19:34,72,59.434,-170.904,0.793,0.644,NA,NA
20160310037,2016,9/30/16 21:45,71,59.897,-171.259,0.356,0.511,NA,NA
20160310045,2016,10/1/16 15:20,78,61.065,-173.828,0.080,0.810,NA,NA
20160310048,2016,10/2/16 17:37,68,59.979,-172.749,0.119,0.417,NA,NA
20160310050,2016,10/2/16 20:22,73,59.895,-172.168,0.126,0.357,NA,NA
20161501001,2016,8/28/16 1:20,50,60.003,-169.983,0.532,NA,0.968,0.36
20161501002,2016,8/28/16 15:16,37,60.002,-168.995,0.598,NA,1.484,0.41
20161501003,2016,8/28/16 22:09,21,60.001,-167.998,1.738,NA,3.113,0.56
20161501004,2016,8/29/16 6:38,23,60.500,-166.999,1.556,NA,3.513,0.44
20161501005,2016,8/29/16 15:39,25,60.499,-167.998,0.750,NA,1.745,0.39
20161501006,2016,8/29/16 20:32,34,60.500,-169.001,0.819,NA,1.573,0.46
20161501007,2016,8/30/16 2:41,46,60.501,-169.998,0.785,NA,1.098,0.44
20161501008,2016,8/30/16 15:07,43,60.999,-170.001,0.575,NA,1.053,0.48
20161501009,2016,8/30/16 19:45,32,61.000,-169.002,0.119,NA,0.904,0.17
20161501010,2016,8/31/16 0:40,24,61.000,-167.999,0.874,NA,2.138,0.36
20161501011,2016,8/31/16 5:28,19,61.001,-166.997,1.497,NA,3.309,0.35
20161501012,2016,8/31/16 15:08,17,61.499,-167.001,1.249,NA,1.555,0.59
20161501013,2016,8/31/16 20:23,24,61.501,-167.999,0.848,NA,1.577,0.47
20161501014,2016,9/1/16 0:28,31,61.500,-169.004,0.827,NA,1.477,0.51
20161501015,2016,9/1/16 15:11,42,61.501,-170.006,0.151,NA,0.582,0.27
20161501016,2016,9/1/16 20:58,40,61.997,-170.008,0.029,NA,0.602,0.05
20161501017,2016,9/2/16 3:47,32,62.502,-170.004,0.700,NA,1.203,0.30
20161501018,2016,9/2/16 15:22,33,62.007,-169.006,0.051,NA,0.640,0.10
20161501019,2016,9/2/16 20:39,43,62.004,-167.994,0.079,NA,0.540,0.14
20161501020,2016,9/3/16 1:54,25,62.020,-166.980,0.157,NA,0.823,0.18
20161501021,2016,9/6/16 0:37,28,62.501,-168.965,0.329,NA,0.835,0.42
20161501022,2016,9/7/16 22:34,25,62.499,-168.004,0.725,NA,1.334,0.53
20161501024,2016,9/8/16 15:11,21,62.990,-166.993,0.374,NA,0.920,0.43
20161501025,2016,9/8/16 15:11,21,62.990,-166.993,0.287,NA,1.488,0.31
20161501026,2016,9/9/16 1:39,20,63.501,-165.961,0.515,NA,1.088,0.41
20161501027,2016,9/9/16 15:34,17,64.014,-165.980,0.307,NA,0.798,0.29
20161501028,2016,9/9/16 21:21,29,64.001,-166.979,0.387,NA,1.059,0.43
20161501029,2016,,23,63.513,-166.992,0.157,NA,0.653,0.32
20161501030,2016,9/10/16 15:56,29,63.506,-167.998,0.661,NA,1.309,0.46
20161501031,2016,9/10/16 20:28,32,64.005,-167.991,0.266,NA,0.827,0.32
20161501032,2016,9/11/16 1:22,30,64.019,-168.963,2.140,NA,3.109,0.69
20161501033,2016,9/11/16 14:07,41,64.707,-169.104,0.372,NA,0.649,0.53
20161501034,2016,9/11/16 16:26,42,64.980,-169.135,6.214,NA,5.611,0.85
20161501035,2016,9/11/16 22:52,32,65.397,-163.015,0.886,NA,1.307,0.74
20161501036,2016,9/12/16 4:05,29,65.030,-167.598,0.288,NA,0.908,0.34
20170205001,2017,8/27/17 16:02,21,60.000,-167.998,1.422,NA,2.556,0.55
20170205002,2017,8/27/17 21:21,38,60.002,-168.997,0.299,NA,0.838,0.36
20170205003,2017,8/28/17 2:13,51,60.000,-170.001,0.024,NA,0.524,0.03
20170205004,2017,8/28/17 16:03,46,60.500,-169.998,0.021,NA,0.530,0.04
20170205005,2017,8/28/17 20:34,36,60.500,-168.998,0.381,NA,1.352,0.24
20170205006,2017,8/29/17 0:50,26,60.499,-167.995,1.117,NA,2.201,0.62
20170205007,2017,8/29/17 15:57,22,60.501,-167.004,2.155,NA,2.911,0.73
20170205008,2017,8/30/17 15:58,,60.998,-166.999,1.662,NA,2.690,0.60
20170205009,2017,8/31/17 15:58,24,60.996,-168.000,0.255,NA,1.395,0.30
20170205010,2017,8/31/17 20:58,32,61.001,-169.005,0.391,NA,1.304,0.36
20170205011,2017,9/1/17 1:20,43,61.001,-169.999,0.182,NA,0.860,0.24
20170205012,2017,9/1/17 15:58,42,61.503,-170.000,0.029,NA,0.731,0.04
20170205013,2017,9/1/17 20:02,31,61.500,-168.999,0.036,NA,0.854,0.04
20170205014,2017,9/2/17 0:12,23,61.501,-167.997,0.220,NA,0.986,0.23
20170205015,2017,9/2/17 15:56,17,61.500,-167.001,4.470,NA,4.986,0.84
20170205016,2017,9/2/17 20:22,25,62.001,-167.001,0.450,NA,1.012,0.48
20170205017,2017,9/3/17 0:31,23,62.001,-168.002,0.673,NA,1.501,0.47
20170205018,2017,9/3/17 15:57,33,62.003,-169.003,0.386,NA,0.988,0.37
20170205019,2017,9/3/17 20:25,40,62.000,-170.000,0.164,NA,1.889,0.51
20170205020,2017,9/4/17 2:11,28,62.501,-168.999,2.658,NA,3.571,0.62
20170205021,2017,9/4/17 15:59,24,62.500,-167.999,0.477,NA,1.455,0.26
20170205022,2017,9/4/17 20:13,29,62.500,-167.002,0.102,NA,0.808,0.11
20170205023,2017,9/5/17 1:03,20,63.000,-167.003,0.183,NA,1.416,0.10
20170205024,2017,9/5/17 15:56,16,63.002,-165.997,0.288,NA,2.954,0.07
20170205025,2017,9/5/17 22:19,20,63.500,-166.000,1.425,NA,3.278,0.31
20170205026,2017,9/6/17 2:15,22,63.500,-167.003,2.052,NA,2.325,0.60
20170205027,2017,9/6/17 15:57,28,63.503,-167.997,0.197,NA,1.190,0.18
20170205028,2017,9/6/17 20:25,32,63.999,-168.001,0.347,NA,2.084,0.14
20170205030,2017,9/7/17 15:58,16,64.101,-164.505,0.075,NA,0.995,0.07
20170205031,2017,9/7/17 20:14,19,64.100,-163.500,0.225,NA,1.162,0.21
20170205032,2017,9/8/17 0:14,16,64.100,-162.502,0.187,NA,1.436,0.14
20170205033,2017,9/8/17 15:57,18,64.000,-166.000,5.472,NA,7.789,0.67
20170205034,2017,9/8/17 22:26,23,64.500,-167.002,5.113,NA,5.968,0.73
20170205035,2017,9/9/17 2:31,32,64.499,-168.002,8.716,NA,9.136,0.91
20170205036,2017,9/9/17 15:57,44,64.991,-169.141,0.629,NA,1.129,0.57
20170205037,2017,9/9/17 18:18,43,64.960,-169.890,0.138,NA,0.468,0.30
20170205038,2017,9/9/17 20:33,43,64.670,-169.920,0.124,NA,0.393,0.29
20170205039,2017,9/9/17 23:02,41,64.680,-169.100,0.260,NA,1.353,0.15
20170205040,2017,9/10/17 1:40,33,64.671,-168.236,5.541,NA,4.828,0.84
20180201001,2018,8/31/18 16:24,21,59.999,-168.002,0.739,NA,1.795,0.40
20180201002,2018,8/31/18 21:45,38,60.001,-169.000,NA,NA,3.176,NA
20180201003,2018,9/1/18 2:30,50,60.000,-170.000,0.189,NA,0.984,0.10
20180201004,2018,9/1/18 16:04,45,60.500,-170.001,0.457,NA,0.835,0.33
20180201005,2018,9/1/18 20:29,34,60.500,-169.000,0.461,NA,1.707,0.29
20180201006,2018,9/2/18 0:37,25,60.499,-167.998,0.477,NA,1.573,0.33
20180201007,2018,9/2/18 16:12,22,60.499,-166.999,0.435,NA,1.498,0.29
20180201008,2018,9/2/18 20:46,17,61.000,-166.997,1.257,NA,2.074,0.59
20180201009,2018,9/3/18 1:15,25,61.001,-167.997,0.494,NA,2.040,0.17
20180201010,2018,9/3/18 16:12,32,60.998,-168.998,0.137,NA,0.380,0.36
20180201011,2018,9/3/18 20:43,42,61.000,-169.998,0.029,NA,0.146,0.20
20180201012,2018,9/4/18 1:29,41,61.500,-169.995,0.021,NA,0.133,0.12
20180201013,2018,9/4/18 16:02,31,61.501,-168.999,0.053,NA,0.257,0.23
20180201014,2018,9/4/18 20:29,24,61.501,-168.001,0.380,NA,0.386,0.84
20180201015,2018,9/5/18 0:40,17,61.501,-166.995,0.377,NA,0.420,0.90
20180201016,2018,9/5/18 16:09,25,61.999,-166.999,0.094,NA,0.349,0.26
20180201017,2018,9/5/18 20:32,23,62.002,-168.002,0.095,NA,0.678,0.10
20180201018,2018,9/6/18 0:53,33,62.001,-169.000,0.176,NA,0.870,0.21
20180201019,2018,9/6/18 16:04,40,62.001,-169.998,0.109,NA,0.785,0.14
20180201020,2018,9/6/18 20:27,32,62.500,-170.001,NA,NA,0.837,NA
20180201025,2018,9/9/18 16:46,20,63.001,-166.997,0.025,NA,0.197,0.16
20180201026,2018,9/9/18 20:55,18,63.001,-167.769,0.256,NA,0.372,0.64
20180201027,2018,9/10/18 1:56,27,63.500,-168.001,0.028,NA,0.251,0.10
20180201028,2018,9/10/18 16:37,22,63.501,-167.000,0.011,NA,0.126,0.07
20180201029,2018,9/10/18 20:38,20,63.499,-166.002,0.044,NA,0.241,0.16
20180201030,2018,9/11/18 0:58,18,64.000,-166.001,0.092,NA,0.373,0.26
20180201031,2018,9/11/18 16:35,16,64.101,-162.501,0.022,NA,0.269,0.09
20180201032,2018,9/11/18 20:24,19,64.101,-163.502,0.021,NA,0.242,0.10
20180201033,2018,9/12/18 0:05,15,64.100,-164.503,0.107,NA,0.307,0.34
20180201034,2018,9/12/18 16:38,28,64.001,-166.999,0.031,NA,0.214,0.13
20180201035,2018,9/12/18 20:59,32,64.001,-167.998,0.398,NA,0.407,0.93
20180201036,2018,9/13/18 1:05,30,64.000,-168.999,0.039,NA,0.319,0.11
20180201037,2018,9/13/18 16:35,21,63.999,-171.000,0.014,NA,0.193,0.07
20180201038,2018,9/13/18 20:49,28,64.000,-170.003,0.010,NA,0.258,0.04
20180201039,2018,9/14/18 1:17,39,64.500,-169.996,0.201,NA,0.291,0.73
20180201040,2018,9/14/18 16:36,37,64.501,-169.000,0.312,NA,0.533,0.64
20180201041,2018,9/14/18 20:44,31,64.501,-168.001,0.128,NA,0.296,0.35
20180201042,2018,9/15/18 0:53,23,64.501,-166.999,0.014,NA,0.231,0.06
20180201043,2018,9/15/18 16:41,21,65.001,-167.503,0.040,NA,0.255,0.16
20180201045,2018,9/15/18 23:12,45,65.002,-169.002,0.327,NA,0.524,0.53
20180201046,2018,9/16/18 16:39,33,65.401,-168.006,0.207,NA,0.833,0.23
20180201047,2018,9/16/18 20:27,50,65.402,-169.000,0.439,NA,1.173,0.31
20180202002,2018,9/22/18 23:13,78,58.500,-170.993,0.980,NA,1.301,0.49
20180202005,2018,9/23/18 22:31,66,57.999,-169.997,0.356,NA,0.965,0.28
20180202006,2018,9/24/18 2:21,66,58.503,-170.002,0.240,NA,0.607,0.44
20180202007,2018,9/24/18 16:43,51,59.001,-168.991,0.585,NA,1.078,0.63
20180202008,2018,9/24/18 21:12,65,58.500,-169.003,0.325,NA,0.797,0.55
20180202009,2018,9/25/18 0:41,70,58.003,-169.013,0.310,NA,0.450,0.72
20180202010,2018,9/25/18 16:34,79,57.005,-169.001,0.185,NA,0.600,0.47
20180202012,2018,9/26/18 1:01,70,57.501,-168.001,0.330,NA,0.463,0.71
20180202013,2018,9/26/18 16:36,53,58.500,-168.002,0.225,NA,2.357,0.25
20180202014,2018,9/26/18 21:06,67,57.999,-168.003,0.490,NA,0.805,0.72
20180202015,2018,9/27/18 4:03,63,58.002,-167.000,0.194,NA,1.327,0.12
20180202017,2018,9/27/18 21:16,105,56.498,-167.009,1.857,NA,1.386,0.96
20180202018,2018,9/28/18 2:26,85,56.500,-166.002,0.777,NA,1.374,0.53
20180202019,2018,9/28/18 16:50,105,54.999,-165.004,0.264,NA,0.713,0.42
20180202021,2018,9/29/18 21:46,90,55.999,-164.005,0.251,NA,0.291,0.79
20180202023,2018,9/30/18 16:53,82,55.998,-162.962,0.060,NA,0.323,0.14
20180202024,2018,10/1/18 16:52,61,56.998,-163.015,0.825,NA,2.010,0.60
20180202025,2018,10/1/18 21:26,68,57.002,-163.989,0.266,NA,1.360,0.14
20180202027,2018,10/2/18 2:03,52,57.496,-164.002,0.256,NA,1.382,0.17
20180202028,2018,10/2/18 16:55,65,57.504,-166.006,0.345,NA,1.375,0.21
20190201001,2019,8/30/19 8:07,,60.000,-168.000,0.887,NA,1.532,0.54
20190201002,2019,8/30/19 21:04,,59.999,-169.001,NA,NA,0.775,NA
20190201003,2019,8/31/19 2:03,50,60.001,-170.001,0.044,NA,0.535,0.07
20190201004,2019,8/31/19 16:04,63,60.001,-171.002,0.026,NA,0.479,0.04
20190201005,2019,8/31/19 21:05,,60.500,-171.000,0.035,NA,0.572,0.04
20190201006,2019,9/1/19 1:55,,60.500,-170.008,0.036,NA,0.748,0.04
20190201007,2019,9/1/19 16:02,33,60.501,-169.002,0.644,NA,1.640,0.40
20190201008,2019,9/1/19 21:01,24,60.501,-167.999,1.246,NA,2.639,0.52
20190201009,2019,9/2/19 1:51,,60.499,-167.004,0.907,NA,3.171,0.22
20190201010,2019,9/2/19 16:03,,61.000,-167.002,2.679,NA,3.045,0.76
20190201011,2019,9/2/19 20:24,,61.000,-168.001,2.780,NA,2.736,0.96
20190201012,2019,9/3/19 1:07,,61.000,-169.002,0.464,NA,1.243,0.36
20190201013,2019,9/3/19 16:02,,61.000,-170.002,0.313,NA,1.014,0.24
20190201014,2019,9/3/19 20:59,50,61.002,-171.002,0.031,NA,0.475,0.05
20190201015,2019,9/4/19 1:30,46,61.500,-171.001,0.023,NA,0.543,0.04
20190201016,2019,9/4/19 16:01,40,61.500,-170.000,0.285,NA,0.938,0.24
20190201017,2019,9/4/19 20:23,30,61.505,-169.005,0.650,NA,1.664,0.38
20190201018,2019,9/5/19 0:59,24,61.501,-167.996,0.955,NA,2.525,0.40
20190201019,2019,9/5/19 16:02,17,61.501,-167.000,3.684,NA,3.729,0.92
20190201020,2019,9/5/19 21:42,24,62.001,-166.999,1.956,NA,2.520,0.74
20190201021,2019,9/6/19 2:57,,62.000,-167.999,0.610,NA,1.550,0.38
20190201022,2019,9/6/19 15:59,32,62.000,-169.001,0.121,NA,0.990,0.12
20190201023,2019,9/6/19 19:46,39,62.000,-170.004,0.047,NA,0.590,0.06
20190201024,2019,9/7/19 1:14,45,62.001,-170.999,0.084,NA,0.522,0.10
20190201025,2019,9/7/19 16:03,29,62.501,-166.999,1.236,NA,2.080,0.57
20190201026,2019,9/7/19 21:34,16,63.001,-165.998,1.011,NA,1.666,0.64
20190201027,2019,9/8/19 2:00,19,63.501,-166.000,1.358,NA,3.342,0.63
20190201028,2019,9/9/19 16:12,21,63.501,-166.996,0.237,NA,1.235,0.19
20190201029,2019,9/9/19 20:59,20,63.000,-167.001,0.322,NA,1.414,0.22
20190201030,2019,9/10/19 2:34,24,62.500,-167.998,0.341,NA,1.244,0.24
20190201031,2019,9/10/19 16:05,27,62.500,-169.000,0.040,NA,0.367,0.11
20190201032,2019,9/10/19 20:26,31,62.497,-170.000,0.046,NA,0.390,0.09
20190201033,2019,9/11/19 0:10,38,62.500,-171.003,0.043,NA,0.414,0.10
20190201034,2019,9/11/19 16:03,28,63.500,-167.997,0.155,NA,0.592,0.29
20190201035,2019,9/11/19 20:54,32,64.002,-168.001,0.176,NA,0.904,0.24
20190201036,2019,9/12/19 16:00,22,64.502,-166.999,0.412,NA,1.758,0.24
20190201037,2019,9/12/19 22:00,28,64.002,-167.001,0.658,NA,1.260,0.50
20190201038,2019,9/13/19 2:27,17,64.001,-166.001,0.811,NA,1.910,0.49
20190201039,2019,9/13/19 17:38,16,64.103,-162.506,1.474,NA,3.749,0.37
20190201040,2019,9/13/19 21:16,19,64.100,-163.500,1.156,NA,3.051,0.56
20190201041,2019,9/14/19 0:59,15,64.100,-164.505,1.031,NA,1.696,0.66
20190201042,2019,9/14/19 16:02,31,64.500,-168.001,1.988,NA,2.469,0.66
20190201043,2019,9/14/19 20:24,20,65.002,-167.501,0.873,NA,1.584,0.52
20190201044,2019,9/15/19 0:38,30,65.400,-167.999,0.564,NA,2.106,0.45
